route_id,source_area,museum_name,museum_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
369,NAD Junction,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,14A,City Ordinary,NAD Junction → Seethammadhara → Maddilapalem → Jagadamba → RK Beach,9.5,28 min,Rs.18,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 14A from NAD Junction bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
370,Seethammadhara,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,14,City Ordinary,Seethammadhara → Maddilapalem → Jagadamba → Siripuram → CMR Circle → RK Beach,8.7,26 min,Rs.17,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 14 from Seethammadhara bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
371,Jagadamba,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28,City Ordinary,Jagadamba → CMR Circle → Siripuram → Beach Road → RK Beach,6.8,20 min,Rs.15,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28 from Jagadamba bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
372,Asilmetta,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28A,City Ordinary,Asilmetta → Siripuram → CMR Circle → Beach Road → RK Beach,6.4,19 min,Rs.14,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28A from Asilmetta bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
373,Railway Station,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28,City Ordinary,Railway Station → RTC Complex → Jagadamba → Siripuram → Beach Road → RK Beach,6.0,18 min,Rs.13,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28 from Railway Station bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
374,RTC Complex,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28,City Ordinary,RTC Complex → Jagadamba → Siripuram → Beach Road → RK Beach,5.9,18 min,Rs.13,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28 from RTC Complex bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
375,Airport,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,999,City Ordinary,Airport → Gajuwaka → Steel Plant → NAD Junction → Jagadamba → RK Beach,18.9,57 min,Rs.31,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 999 from Airport bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
376,Pendurthi,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,58C,City Ordinary,Pendurthi → Gopalapatnam → Kurmannapalem → NAD Junction → Jagadamba → RK Beach,24.7,1h 14min,Rs.40,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 58C from Pendurthi bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
377,Gopalapatnam,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,58A,City Ordinary,Gopalapatnam → Kurmannapalem → NAD Junction → Jagadamba → Siripuram → RK Beach,24.3,1h 13min,Rs.39,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 58A from Gopalapatnam bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
378,Kurmannapalem,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,59,City Ordinary,Kurmannapalem → NAD Junction → Seethammadhara → Jagadamba → Siripuram → RK Beach,22.7,1h 8min,Rs.37,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 59 from Kurmannapalem bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
379,Auto Nagar,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28,City Ordinary,Auto Nagar → Steel Plant → NAD Junction → Seethammadhara → Jagadamba → RK Beach,23.7,1h 11min,Rs.38,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28 from Auto Nagar bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
380,Steel Plant,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28A,City Ordinary,Steel Plant → Auto Nagar → NAD Junction → Jagadamba → Siripuram → RK Beach,14.8,44 min,Rs.26,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28A from Steel Plant bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
381,Scindia,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,5SC,City Ordinary,Scindia → Old Harbour → One Town → Poorna Market → Jagadamba → RK Beach,15.4,46 min,Rs.27,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 5SC from Scindia bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
382,One Town,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,400,City Ordinary,One Town → Poorna Market → Jagadamba → Siripuram → Beach Road → RK Beach,6.8,20 min,Rs.15,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 400 from One Town bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
383,Poorna Market,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,5,City Ordinary,Poorna Market → Jagadamba → Siripuram → CMR Circle → Beach Road → RK Beach,4.4,13 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 5 from Poorna Market bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
384,RK Beach,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,400,City Ordinary,RK Beach → Siripuram → CMR Circle → Beach Road → YMCA Junction,1.7,5 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 400 from RK Beach bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
385,Rushikonda,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,52A,City Ordinary,Rushikonda Beach → Lawson's Bay → Waltair → Beach Road → RK Beach,2.2,7 min,Rs.12,5:30 AM,10:30 PM,20,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 52A from Rushikonda bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
386,Lawson's Bay,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,52,City Ordinary,Lawson's Bay → Waltair → CMR Circle → Siripuram → Beach Road → RK Beach,1.5,4 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 52 from Lawson's Bay bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
387,Hanumanthuwaka,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,222,City Ordinary,Hanumanthuwaka → Arilova → MVP Colony → Maddilapalem → Jagadamba → RK Beach,14.7,44 min,Rs.26,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 222 from Hanumanthuwaka bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
388,Arilova,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,222,City Ordinary,Arilova → Hanumanthuwaka → MVP Colony → Maddilapalem → Jagadamba → RK Beach,14.1,42 min,Rs.25,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 222 from Arilova bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
389,Beach Road,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,28BR,City Ordinary,Beach Road → YMCA Junction → Siripuram → CMR Circle → RK Beach,1.7,5 min,Rs.12,5:30 AM,10:30 PM,10,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 28BR from Beach Road bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
390,Kailasagiri,Matsya Darshini Aquarium,Beach Road,Chinna Waltair / Pandurangapuram Stop,52K,City Ordinary,Kailasagiri → Lawson's Bay → Waltair → Beach Road → RK Beach,1.4,4 min,Rs.12,5:30 AM,10:30 PM,15,0.2,Yes - Chinna Waltair stop on Beach Road route,Board APSRTC bus 52K from Kailasagiri bus stop towards RK Beach/Beach Road. Alight at Chinna Waltair / Pandurangapuram Stop for Matsya Darshini Aquarium. Beach Road area.
