trip_id,source_area,theater_name,theater_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,peak_time,off_peak_time,nearest_landmarks,description
TR02602,Auto Nagar,Chitralaya Theatre,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Chitralaya Theatre in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02603,Auto Nagar,Sri Kanya Theatre,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Sri Kanya Theatre in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02604,Auto Nagar,Kinnera Theatre,Seethammadhara,11.9,28-38 mins,Rs.120-150,Rs.172-212,Rs.238-298,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Auto Nagar to Kinnera Theatre in Seethammadhara. Distance approx 11.9 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02605,Auto Nagar,Urvasi Theatre,Jagadamba Junction,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Auto Nagar to Urvasi Theatre in Jagadamba Junction. Distance approx 8.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02606,Auto Nagar,Sukanya Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Sukanya Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02607,Auto Nagar,Sarada Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Sarada Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02608,Auto Nagar,Poorna Theatre,Visakhapatnam City,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Auto Nagar to Poorna Theatre in Visakhapatnam City. Distance approx 8.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02609,Auto Nagar,V Max Theatre,Siripuram,10.8,25-35 mins,Rs.111-141,Rs.159-199,Rs.222-282,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Fun Republic Mall, Siripuram Junction",Travel from Auto Nagar to V Max Theatre in Siripuram. Distance approx 10.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02610,Auto Nagar,Lakshmikanth Theatre,RTC Complex,8.4,20-30 mins,Rs.92-122,Rs.130-170,Rs.186-246,High,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from Auto Nagar to Lakshmikanth Theatre in RTC Complex. Distance approx 8.4 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02611,Auto Nagar,Mohini Theatre,Dondaparthy,10.4,24-34 mins,Rs.108-138,Rs.154-194,Rs.216-276,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Dondaparthy Main Road, Visakhapatnam",Travel from Auto Nagar to Mohini Theatre in Dondaparthy. Distance approx 10.4 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02612,Auto Nagar,Sri Venkateswara Theatre,NAD Junction,2.7,6-16 mins,Rs.46-76,Rs.62-102,Rs.100-160,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Auto Nagar to Sri Venkateswara Theatre in NAD Junction. Distance approx 2.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02613,Auto Nagar,Ramadevi Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Ramadevi Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02614,Auto Nagar,Durga Theatre,Visakhapatnam City,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Auto Nagar to Durga Theatre in Visakhapatnam City. Distance approx 8.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02615,Auto Nagar,Srinivasa Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Srinivasa Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02616,Auto Nagar,Raja Theatre,Maddilapalem,13.7,32-42 mins,Rs.134-164,Rs.194-234,Rs.265-325,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Auto Nagar to Raja Theatre in Maddilapalem. Distance approx 13.7 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02617,Auto Nagar,Alankar Theatre,Visakhapatnam City,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from Auto Nagar to Alankar Theatre in Visakhapatnam City. Distance approx 8.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02618,Auto Nagar,Swapna Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Swapna Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02619,Auto Nagar,Beach Road Cinemas,Beach Road,14.2,34-44 mins,Rs.138-168,Rs.200-240,Rs.273-333,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Beach Road, Kailasagiri Ropeway, RK Beach",Travel from Auto Nagar to Beach Road Cinemas in Beach Road. Distance approx 14.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02620,Auto Nagar,NAD Cineplex,NAD Junction,2.7,6-16 mins,Rs.46-76,Rs.62-102,Rs.100-160,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Auto Nagar to NAD Cineplex in NAD Junction. Distance approx 2.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02621,Auto Nagar,MVP Talkies,MVP Colony,9.5,22-32 mins,Rs.101-131,Rs.144-184,Rs.202-262,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Auto Nagar to MVP Talkies in MVP Colony. Distance approx 9.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02622,Auto Nagar,Dwaraka Talkies,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Dwaraka Talkies in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02623,Auto Nagar,Maddilapalem Cinemas,Maddilapalem,13.7,32-42 mins,Rs.134-164,Rs.194-234,Rs.265-325,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Auto Nagar to Maddilapalem Cinemas in Maddilapalem. Distance approx 13.7 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02624,Auto Nagar,RTC Complex Cinema Hall,RTC Complex,8.4,20-30 mins,Rs.92-122,Rs.130-170,Rs.186-246,High,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from Auto Nagar to RTC Complex Cinema Hall in RTC Complex. Distance approx 8.4 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02625,Auto Nagar,Gajuwaka Talkies,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Gajuwaka Talkies in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02626,Auto Nagar,Sri Balaji Theatre Gajuwaka,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Sri Balaji Theatre Gajuwaka in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02627,Auto Nagar,Bhavani Theatre Gajuwaka,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Bhavani Theatre Gajuwaka in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02628,Auto Nagar,Sudarshan Theatre NAD,NAD Junction,2.7,6-16 mins,Rs.46-76,Rs.62-102,Rs.100-160,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Auto Nagar to Sudarshan Theatre NAD in NAD Junction. Distance approx 2.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02629,Auto Nagar,Sri Rama Theatre NAD,NAD Junction,2.7,6-16 mins,Rs.46-76,Rs.62-102,Rs.100-160,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Auto Nagar to Sri Rama Theatre NAD in NAD Junction. Distance approx 2.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02630,Auto Nagar,Surya Cinema Beach Road,Beach Road,14.2,34-44 mins,Rs.138-168,Rs.200-240,Rs.273-333,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Beach Road, Kailasagiri Ropeway, RK Beach",Travel from Auto Nagar to Surya Cinema Beach Road in Beach Road. Distance approx 14.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02631,Auto Nagar,Sagar Theatre Beach Road,Beach Road,14.2,34-44 mins,Rs.138-168,Rs.200-240,Rs.273-333,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Beach Road, Kailasagiri Ropeway, RK Beach",Travel from Auto Nagar to Sagar Theatre Beach Road in Beach Road. Distance approx 14.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02632,Auto Nagar,Santhi Theatre Dwaraka Nagar,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Santhi Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02633,Auto Nagar,Vijaya Theatre Dwaraka Nagar,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Vijaya Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02634,Auto Nagar,Lakshmi Theatre MVP Colony,MVP Colony,9.5,22-32 mins,Rs.101-131,Rs.144-184,Rs.202-262,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Auto Nagar to Lakshmi Theatre MVP Colony in MVP Colony. Distance approx 9.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02635,Auto Nagar,Roja Theatre MVP Colony,MVP Colony,9.5,22-32 mins,Rs.101-131,Rs.144-184,Rs.202-262,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Auto Nagar to Roja Theatre MVP Colony in MVP Colony. Distance approx 9.5 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02636,Auto Nagar,Ganga Theatre Maddilapalem,Maddilapalem,13.7,32-42 mins,Rs.134-164,Rs.194-234,Rs.265-325,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Auto Nagar to Ganga Theatre Maddilapalem in Maddilapalem. Distance approx 13.7 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02637,Auto Nagar,Sri Durga Bhavani Theatre,Jagadamba Junction,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Auto Nagar to Sri Durga Bhavani Theatre in Jagadamba Junction. Distance approx 8.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02638,Auto Nagar,Anjali Theatre,Jagadamba Junction,8.2,19-29 mins,Rs.90-120,Rs.128-168,Rs.183-243,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from Auto Nagar to Anjali Theatre in Jagadamba Junction. Distance approx 8.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02639,Auto Nagar,Waltair Talkies,Waltair,14.0,33-43 mins,Rs.137-167,Rs.198-238,Rs.270-330,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Waltair Club, AU Campus, Waltair Junction",Travel from Auto Nagar to Waltair Talkies in Waltair. Distance approx 14.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02640,Auto Nagar,Sri Sarada Theatre Seethammadhara,Seethammadhara,11.9,28-38 mins,Rs.120-150,Rs.172-212,Rs.238-298,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Auto Nagar to Sri Sarada Theatre Seethammadhara in Seethammadhara. Distance approx 11.9 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02641,Auto Nagar,Simhadri Theatre Simhachalam,Simhachalam,9.9,23-33 mins,Rs.104-134,Rs.148-188,Rs.208-268,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Simhachalam Temple, Simhachalam Bus Stop",Travel from Auto Nagar to Simhadri Theatre Simhachalam in Simhachalam. Distance approx 9.9 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02642,Auto Nagar,Sri Lakshmi Theatre Pendurthi,Pendurthi,20.1,48-58 mins,Rs.185-215,Rs.271-311,Rs.361-421,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Pendurthi Market, Pendurthi Circle",Travel from Auto Nagar to Sri Lakshmi Theatre Pendurthi in Pendurthi. Distance approx 20.1 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02643,Auto Nagar,VPLEX Multiplex,Kommadi,21.5,51-61 mins,Rs.197-227,Rs.288-328,Rs.382-442,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Kommadi Junction, Madhurawada Flyover",Travel from Auto Nagar to VPLEX Multiplex in Kommadi. Distance approx 21.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02644,Auto Nagar,Ukkunagaram Talkies,Ukkunagaram,3.2,7-17 mins,Rs.50-80,Rs.68-108,Rs.108-168,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Ukkunagaram Main Road, Visakhapatnam",Travel from Auto Nagar to Ukkunagaram Talkies in Ukkunagaram. Distance approx 3.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02645,Auto Nagar,Rushikonda Cinemax,Rushikonda,21.1,50-60 mins,Rs.193-223,Rs.283-323,Rs.376-436,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Rushikonda Beach, IT Park",Travel from Auto Nagar to Rushikonda Cinemax in Rushikonda. Distance approx 21.1 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02646,Auto Nagar,Vasavi Theatre Asilmetta,Asilmetta,10.8,25-35 mins,Rs.111-141,Rs.159-199,Rs.222-282,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Asilmetta Junction, Chitralaya Mall",Travel from Auto Nagar to Vasavi Theatre Asilmetta in Asilmetta. Distance approx 10.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02647,Auto Nagar,INOX Chitralayaa Mall,Asilmetta,10.8,25-35 mins,Rs.111-141,Rs.159-199,Rs.222-282,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Asilmetta Junction, Chitralaya Mall",Travel from Auto Nagar to INOX Chitralayaa Mall in Asilmetta. Distance approx 10.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02648,Auto Nagar,Cinepolis Sree Kanya,Dwaraka Nagar,9.0,21-31 mins,Rs.97-127,Rs.138-178,Rs.195-255,High,Cab,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Auto Nagar to Cinepolis Sree Kanya in Dwaraka Nagar. Distance approx 9.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR02649,Auto Nagar,Mukta A2 Cinemas,Kommadi,21.5,51-61 mins,Rs.197-227,Rs.288-328,Rs.382-442,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Kommadi Junction, Madhurawada Flyover",Travel from Auto Nagar to Mukta A2 Cinemas in Kommadi. Distance approx 21.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02650,Auto Nagar,Miraj Cinemas Vizag,Hanumanthawaka,7.9,18-28 mins,Rs.88-118,Rs.124-164,Rs.178-238,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Miraj Cinemas, Hanumanthawaka Junction",Travel from Auto Nagar to Miraj Cinemas Vizag in Hanumanthawaka. Distance approx 7.9 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR02651,Auto Nagar,Sree Rama Picture Palace 4K Dolby Atmos,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Sree Rama Picture Palace 4K Dolby Atmos in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR02652,Auto Nagar,Kameswari Theatre,Gajuwaka,3.8,9-19 mins,Rs.55-85,Rs.75-115,Rs.117-177,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Auto Nagar to Kameswari Theatre in Gajuwaka. Distance approx 3.8 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
