trip_id,source_area,pub_name,pub_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,late_night_availability,peak_time,off_peak_time,nearest_landmarks,description
TRP01027,Dwaraka Nagar,Lassi Shop,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01028,Maddilapalem,Lassi Shop,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01029,NAD Junction,Lassi Shop,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01030,Seethammadhara,Lassi Shop,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01031,Jagadamba,Lassi Shop,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Jagadamba to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01032,Asilmetta,Lassi Shop,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Asilmetta to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01033,Railway Station,Lassi Shop,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Railway Station to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01034,RTC Complex,Lassi Shop,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RTC Complex to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01035,Airport,Lassi Shop,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Airport to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01036,Pendurthi,Lassi Shop,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Pendurthi to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01037,Gopalapatnam,Lassi Shop,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gopalapatnam to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01038,Kurmannapalem,Lassi Shop,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kurmannapalem to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01039,Auto Nagar,Lassi Shop,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Auto Nagar to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01040,Steel Plant,Lassi Shop,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Steel Plant to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01041,Scindia,Lassi Shop,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Scindia to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01042,One Town,Lassi Shop,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from One Town to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01043,Poorna Market,Lassi Shop,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Poorna Market to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01044,RK Beach,Lassi Shop,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RK Beach to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01045,Rushikonda,Lassi Shop,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Rushikonda to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01046,Lawson's Bay,Lassi Shop,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Lawson's Bay to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01047,Hanumanthuwaka,Lassi Shop,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Hanumanthuwaka to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01048,Arilova,Lassi Shop,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Arilova to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01049,Beach Road,Lassi Shop,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Beach Road to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01050,Kailasagiri,Lassi Shop,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kailasagiri to Lassi Shop located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01051,Gajuwaka,Clothing,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gajuwaka to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01052,Kommadi,Clothing,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kommadi to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01053,Madhurawada,Clothing,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Madhurawada to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01054,PM Palem,Clothing,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from PM Palem to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01055,MVP Colony,Clothing,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from MVP Colony to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01056,Siripuram,Clothing,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Siripuram to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01057,Dwaraka Nagar,Clothing,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01058,Maddilapalem,Clothing,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01059,NAD Junction,Clothing,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01060,Seethammadhara,Clothing,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01061,Jagadamba,Clothing,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Jagadamba to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01062,Asilmetta,Clothing,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Asilmetta to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01063,Railway Station,Clothing,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Railway Station to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01064,RTC Complex,Clothing,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RTC Complex to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01065,Airport,Clothing,Siripuram,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Airport to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01066,Pendurthi,Clothing,Siripuram,22,50 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Pendurthi to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01067,Gopalapatnam,Clothing,Siripuram,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gopalapatnam to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01068,Kurmannapalem,Clothing,Siripuram,10,24 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kurmannapalem to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01069,Auto Nagar,Clothing,Siripuram,12,28 mins,₹120,₹175,₹280,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Auto Nagar to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01070,Steel Plant,Clothing,Siripuram,16,38 mins,₹155,₹220,₹350,High,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Steel Plant to Clothing located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01071,Scindia,Clothing,Siripuram,7,18 mins,₹80,₹115,₹190,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Scindia to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01072,One Town,Clothing,Siripuram,6,16 mins,₹75,₹100,₹170,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from One Town to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01073,Poorna Market,Clothing,Siripuram,5,14 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Poorna Market to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01074,RK Beach,Clothing,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from RK Beach to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01075,Rushikonda,Clothing,Siripuram,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Rushikonda to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01076,Lawson's Bay,Clothing,Siripuram,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Lawson's Bay to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01077,Hanumanthuwaka,Clothing,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Hanumanthuwaka to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01078,Arilova,Clothing,Siripuram,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Arilova to Clothing located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01079,Beach Road,Clothing,Siripuram,3,10 mins,₹50,₹65,₹110,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Beach Road to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01080,Kailasagiri,Clothing,Siripuram,6,16 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kailasagiri to Clothing located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01081,Gajuwaka,SK Diamon TMT Bars,Siripuram,14,35 mins,₹135,₹200,₹310,High,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Gajuwaka to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01082,Kommadi,SK Diamon TMT Bars,Siripuram,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Kommadi to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01083,Madhurawada,SK Diamon TMT Bars,Siripuram,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Madhurawada to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01084,PM Palem,SK Diamon TMT Bars,Siripuram,17,38 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from PM Palem to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Cab."
TRP01085,MVP Colony,SK Diamon TMT Bars,Siripuram,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from MVP Colony to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01086,Siripuram,SK Diamon TMT Bars,Siripuram,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Siripuram to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01087,Dwaraka Nagar,SK Diamon TMT Bars,Siripuram,2,8 mins,₹40,₹55,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Dwaraka Nagar to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01088,Maddilapalem,SK Diamon TMT Bars,Siripuram,5,15 mins,₹65,₹90,₹150,Moderate,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Maddilapalem to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
TRP01089,NAD Junction,SK Diamon TMT Bars,Siripuram,8,20 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from NAD Junction to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Auto."
TRP01090,Seethammadhara,SK Diamon TMT Bars,Siripuram,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,Visakhapatnam City Centre,"Travel from Seethammadhara to SK Diamon TMT Bars located at Siripuram, Visakhapatnam. Best reached via Rapido Bike."
