"route_id,source_area,theater_name,theater_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,movie_crowd_friendly,description"
"1894,PM Palem,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,299H,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 299H from PM Palem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1895,MVP Colony,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,215H,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 215H from MVP Colony Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1896,Siripuram,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 900H from Siripuram Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1897,Dwaraka Nagar,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,902H,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 902H from Dwaraka Nagar Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1898,Maddilapalem,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,211H,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 211H from Maddilapalem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1899,NAD Junction,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,400H,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 400H from NAD Junction Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1900,Seethammadhara,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,213H,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 213H from Seethammadhara Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1901,Jagadamba,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,905H,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 905H from Jagadamba Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1902,Asilmetta,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,907H,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 907H from Asilmetta Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1903,Railway Station,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,909H,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 909H from Railway Station Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1904,RTC Complex,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,100H,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 100H from RTC Complex Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1905,Airport,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,500H,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 500H from Airport Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1906,Pendurthi,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,320H,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,32,106 mins,55,05:30,21:30,25,0.3,Limited,Board bus 320H from Pendurthi Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1907,Gopalapatnam,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,310H,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,24,80 mins,40,05:30,21:30,25,0.3,Yes,Board bus 310H from Gopalapatnam Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1908,Kurmannapalem,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,330H,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,26,86 mins,45,05:30,21:30,25,0.3,Limited,Board bus 330H from Kurmannapalem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1909,Auto Nagar,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,402H,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,11,36 mins,15,05:30,22:30,20,0.3,Yes,Board bus 402H from Auto Nagar Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1910,Steel Plant,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,28H,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,4,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 28H from Steel Plant Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 15 mins; extra frequency during evening show times."
"1911,Scindia,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,350H,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,Board bus 350H from Scindia Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 15 mins; extra frequency during evening show times."
"1912,One Town,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,101H,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 101H from One Town Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1913,Poorna Market,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,103H,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,14,46 mins,25,05:30,22:30,20,0.3,Yes,Board bus 103H from Poorna Market Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1914,RK Beach,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 900H from RK Beach Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1915,Rushikonda,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,219H,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,28,93 mins,50,05:30,21:30,25,0.3,Limited,Board bus 219H from Rushikonda Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1916,Lawson's Bay,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,901H,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 901H from Lawson's Bay Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1917,Hanumanthuwaka,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,215H,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 215H from Hanumanthuwaka Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1918,Arilova,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,218H,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,28,93 mins,50,05:30,21:30,25,0.3,Limited,Board bus 218H from Arilova Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1919,Beach Road,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 900H from Beach Road Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1920,Kailasagiri,Sri Mahalakshmi Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,802H,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,23,76 mins,40,05:30,21:30,25,0.3,Yes,Board bus 802H from Kailasagiri Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Sri Mahalakshmi Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1921,Gajuwaka,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,28H,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,1,15 mins,10,05:30,22:30,15,0.3,Yes,Board bus 28H from Gajuwaka Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 15 mins; extra frequency during evening show times."
"1922,Kommadi,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,500H,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,27,90 mins,45,05:30,21:30,25,0.3,Limited,Board bus 500H from Kommadi Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1923,Madhurawada,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,218H,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM Jn â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,25,83 mins,45,05:30,21:30,25,0.3,Yes,Board bus 218H from Madhurawada Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1924,PM Palem,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,299H,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,Board bus 299H from PM Palem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1925,MVP Colony,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,215H,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,20,66 mins,35,05:30,22:30,25,0.3,Yes,Board bus 215H from MVP Colony Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1926,Siripuram,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,900H,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar â†’ Jagadamba,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 900H from Siripuram Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1927,Dwaraka Nagar,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,902H,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta â†’ RK Beach,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 902H from Dwaraka Nagar Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1928,Maddilapalem,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,211H,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,19,63 mins,30,05:30,22:30,25,0.3,Yes,Board bus 211H from Maddilapalem Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1929,NAD Junction,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,400H,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,10,33 mins,15,05:30,22:30,20,0.3,Yes,Board bus 400H from NAD Junction Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1930,Seethammadhara,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,213H,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 213H from Seethammadhara Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1931,Jagadamba,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,905H,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 905H from Jagadamba Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1932,Asilmetta,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,907H,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,17,56 mins,30,05:30,22:30,20,0.3,Yes,Board bus 907H from Asilmetta Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1933,Railway Station,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,909H,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 909H from Railway Station Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1934,RTC Complex,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,100H,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,16,53 mins,25,05:30,22:30,20,0.3,Yes,Board bus 100H from RTC Complex Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 20 mins; extra frequency during evening show times."
"1935,Airport,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,500H,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,22,73 mins,35,05:30,21:30,25,0.3,Yes,Board bus 500H from Airport Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1936,Pendurthi,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,320H,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,32,106 mins,55,05:30,21:30,25,0.3,Limited,Board bus 320H from Pendurthi Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
"1937,Gopalapatnam,Vijaya Theatre Gajuwaka,Gajuwaka,Gajuwaka X Road Bus Stop,310H,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,24,80 mins,40,05:30,21:30,25,0.3,Yes,Board bus 310H from Gopalapatnam Bus Stop towards Gajuwaka. Alight at Gajuwaka X Road Bus Stop and walk 0.3km to Vijaya Theatre Gajuwaka. Buses run every 25 mins; extra frequency during evening show times."
