route_id,source_area,cafe_name,cafe_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
RTE02703,Madhurawada,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,99/28V/400,City Express,"Madhurawada, Rushikonda, Beach Road, Siripuram, RTC Complex, NAD Jn, Steel Plant, Gajuwaka",35,80-95 mins,â‚¹45,5:30 AM,9:30 PM,25,0.5,No,Long cross-city route from northern suburbs through city center to southern industrial zone.
RTE02704,PM Palem,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/52/400,City Ordinary,"PM Palem, NAD Jn, Gajuwaka, Steel Plant",12,30-40 mins,â‚¹18,5:00 AM,10:30 PM,15,0.4,No,Short bus route from NAD/PM Palem to Gajuwaka industrial area.
RTE02705,MVP Colony,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/400/450,City Express,"MVP Colony, Dwaraka Nagar, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",22,55-65 mins,â‚¹28,5:00 AM,10:00 PM,15,0.4,No,City bus from north Vizag to southern industrial area via city center.
RTE02706,Siripuram,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"Siripuram, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02707,Dwaraka Nagar,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/400/450,City Express,"Dwaraka Nagar, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",22,55-65 mins,â‚¹28,5:00 AM,10:00 PM,15,0.4,No,City bus from north Vizag to southern industrial area via city center.
RTE02708,Maddilapalem,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/400/450,City Express,"Maddilapalem, Dwaraka Nagar, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",22,55-65 mins,â‚¹28,5:00 AM,10:00 PM,15,0.4,No,City bus from north Vizag to southern industrial area via city center.
RTE02709,NAD Junction,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/52/400,City Ordinary,"NAD Junction, NAD Jn, Gajuwaka, Steel Plant",12,30-40 mins,â‚¹18,5:00 AM,10:30 PM,15,0.4,No,Short bus route from NAD/PM Palem to Gajuwaka industrial area.
RTE02710,Seethammadhara,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/400/450,City Express,"Seethammadhara, Dwaraka Nagar, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",22,55-65 mins,â‚¹28,5:00 AM,10:00 PM,15,0.4,No,City bus from north Vizag to southern industrial area via city center.
RTE02711,Jagadamba,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"Jagadamba, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02712,Asilmetta,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"Asilmetta, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02713,Railway Station,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"Railway Station, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02714,RTC Complex,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02715,Airport,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,38A/28V,Semi-Deluxe/City Express,"Airport, PM Palem, NAD Jn, Gajuwaka, Steel Plant",28,60-70 mins,â‚¹38,5:00 AM,9:00 PM,30,0.5,No,Airport bus to southern industrial zones via NAD Junction.
RTE02716,Pendurthi,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,99/28V/400,City Express,"Pendurthi, Rushikonda, Beach Road, Siripuram, RTC Complex, NAD Jn, Steel Plant, Gajuwaka",35,80-95 mins,â‚¹45,5:30 AM,9:30 PM,25,0.5,No,Long cross-city route from northern suburbs through city center to southern industrial zone.
RTE02717,Gopalapatnam,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,99/28V/400,City Express,"Gopalapatnam, Rushikonda, Beach Road, Siripuram, RTC Complex, NAD Jn, Steel Plant, Gajuwaka",35,80-95 mins,â‚¹45,5:30 AM,9:30 PM,25,0.5,No,Long cross-city route from northern suburbs through city center to southern industrial zone.
RTE02718,Kurmannapalem,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,300/28/400,City Ordinary,"Kurmannapalem, RTC Complex, Gajuwaka",15,40-50 mins,â‚¹20,5:00 AM,10:30 PM,20,0.4,Yes,APSRTC city bus from Kurmannapalem to Gajuwaka via city center.
RTE02719,Auto Nagar,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,300/28/400,City Ordinary,"Auto Nagar, RTC Complex, Gajuwaka",15,40-50 mins,â‚¹20,5:00 AM,10:30 PM,20,0.4,Yes,APSRTC city bus from Auto Nagar to Gajuwaka via city center.
RTE02720,Steel Plant,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,300/28/400,City Ordinary,"Steel Plant, RTC Complex, Gajuwaka",15,40-50 mins,â‚¹20,5:00 AM,10:30 PM,20,0.4,Yes,APSRTC city bus from Steel Plant to Gajuwaka via city center.
RTE02721,Scindia,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,300/28/400,City Ordinary,"Scindia, RTC Complex, Gajuwaka",15,40-50 mins,â‚¹20,5:00 AM,10:30 PM,20,0.4,Yes,APSRTC city bus from Scindia to Gajuwaka via city center.
RTE02722,One Town,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"One Town, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02723,Poorna Market,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28V/28C/400,City Ordinary,"Poorna Market, RTC Complex, Old Town, NAD Jn, Gajuwaka",16,40-50 mins,â‚¹22,5:00 AM,10:30 PM,10,0.4,No,City bus from central Vizag to southern industrial zones via NAD Junction.
RTE02724,RK Beach,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/28V/999,City Ordinary,"RK Beach, Siripuram, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",25,60-70 mins,â‚¹30,5:00 AM,10:00 PM,15,0.4,No,Cross-city bus from RK Beach to southern industrial zones.
RTE02725,Rushikonda,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,99/28V/400,City Express,"Rushikonda, Beach Road, Siripuram, RTC Complex, NAD Jn, Steel Plant, Gajuwaka",35,80-95 mins,â‚¹45,5:30 AM,9:30 PM,25,0.5,No,Long cross-city route from northern suburbs through city center to southern industrial zone.
RTE02726,Lawson's Bay,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/28V/999,City Ordinary,"Lawson's Bay, RK Beach, Siripuram, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",25,60-70 mins,â‚¹30,5:00 AM,10:00 PM,15,0.4,No,Cross-city bus from RK Beach to southern industrial zones.
RTE02727,Hanumanthuwaka,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,300/28/400,City Ordinary,"Hanumanthuwaka, RTC Complex, Gajuwaka",15,40-50 mins,â‚¹20,5:00 AM,10:30 PM,20,0.4,Yes,APSRTC city bus from Hanumanthuwaka to Gajuwaka via city center.
RTE02728,Arilova,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/52/400,City Ordinary,"Arilova, NAD Jn, Gajuwaka, Steel Plant",12,30-40 mins,â‚¹18,5:00 AM,10:30 PM,15,0.4,No,Short bus route from NAD/PM Palem to Gajuwaka industrial area.
RTE02729,Beach Road,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,28/28V/999,City Ordinary,"Beach Road, RK Beach, Siripuram, Jagadamba, RTC Complex, NAD Jn, Gajuwaka",25,60-70 mins,â‚¹30,5:00 AM,10:00 PM,15,0.4,No,Cross-city bus from RK Beach to southern industrial zones.
RTE02730,Kailasagiri,Kalyani Kafe,Gajuwaka,Gajuwaka Bus Stop,99/28V/400,City Express,"Kailasagiri, Rushikonda, Beach Road, Siripuram, RTC Complex, NAD Jn, Steel Plant, Gajuwaka",35,80-95 mins,â‚¹45,5:30 AM,9:30 PM,25,0.5,No,Long cross-city route from northern suburbs through city center to southern industrial zone.
RTE02731,Gajuwaka,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02732,Kommadi,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02733,Madhurawada,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02734,PM Palem,Cafe 21,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE02735,MVP Colony,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"MVP Colony, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02736,Siripuram,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02737,Dwaraka Nagar,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02738,Maddilapalem,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Maddilapalem, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02739,NAD Junction,Cafe 21,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"NAD Junction, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE02740,Seethammadhara,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02741,Jagadamba,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02742,Asilmetta,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Asilmetta, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02743,Railway Station,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Railway Station, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02744,RTC Complex,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02745,Airport,Cafe 21,RK Beach,RK Beach Bus Stop,38A/99/Airport Special,Semi-Deluxe,"Airport, Bheemunipatnam Road, Rushikonda, Beach Road, RK Beach",28,60-70 mins,â‚¹40,5:00 AM,9:00 PM,30,0.4,Yes,Airport bus via coastal route to RK Beach. Great option for tourists.
RTE02746,Pendurthi,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Pendurthi, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02747,Gopalapatnam,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Gopalapatnam, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02748,Kurmannapalem,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Kurmannapalem, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02749,Auto Nagar,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Auto Nagar, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02750,Steel Plant,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Steel Plant, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02751,Scindia,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Scindia, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02752,One Town,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"One Town, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02753,Poorna Market,Cafe 21,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Poorna Market, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02754,RK Beach,Cafe 21,RK Beach,RK Beach Bus Stop,300C/301,City Ordinary,Local stops within RK Beach,1.5,10-15 mins,â‚¹10,5:30 AM,10:00 PM,15,0.2,Yes,Local city bus from RK Beach to RK Beach Bus Stop. Short route within same area.
RTE02755,Rushikonda,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Rushikonda, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02756,Lawson's Bay,Cafe 21,RK Beach,RK Beach Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE02757,Hanumanthuwaka,Cafe 21,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Hanumanthuwaka, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02758,Arilova,Cafe 21,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"Arilova, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE02759,Beach Road,Cafe 21,RK Beach,RK Beach Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE02760,Kailasagiri,Cafe 21,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Kailasagiri, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02761,Gajuwaka,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE02762,Kommadi,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02763,Madhurawada,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02764,PM Palem,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE02765,MVP Colony,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"MVP Colony, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02766,Siripuram,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02767,Dwaraka Nagar,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02768,Maddilapalem,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Maddilapalem, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02769,NAD Junction,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"NAD Junction, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE02770,Seethammadhara,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE02771,Jagadamba,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02772,Asilmetta,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Asilmetta, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02773,Railway Station,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Railway Station, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02774,RTC Complex,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE02775,Airport,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,38A/99/Airport Special,Semi-Deluxe,"Airport, Bheemunipatnam Road, Rushikonda, Beach Road, RK Beach",28,60-70 mins,â‚¹40,5:00 AM,9:00 PM,30,0.4,Yes,Airport bus via coastal route to RK Beach. Great option for tourists.
RTE02776,Pendurthi,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Pendurthi, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE02777,Gopalapatnam,Filter Coffee | Irani Tea,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Gopalapatnam, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
